track_id,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
12174,11,66,20,46,4.181818181818182,beat_bar
12179,13,78,24,54,4.153846153846154,beat_bar
12188,13,82,24,58,4.461538461538462,beat_bar
12189,11,64,20,44,4.0,beat_bar
12346,14,86,26,60,4.285714285714286,beat_bar
12348,16,94,30,64,4.0,beat_bar
12349,18,110,34,76,4.222222222222222,beat_bar
12350,9,50,16,34,3.7777777777777777,beat_bar
12351,14,88,26,62,4.428571428571429,beat_bar
12352,14,80,26,54,3.857142857142857,beat_bar
12353,16,90,30,60,3.75,beat_bar
12355,16,92,30,62,3.875,beat_bar
12376,15,88,28,60,4.0,beat_bar
12387,15,90,28,62,4.133333333333334,beat_bar
12390,13,76,24,52,4.0,beat_bar
12394,15,92,28,64,4.266666666666667,beat_bar
12481,12,74,22,52,4.333333333333333,beat_bar
12482,15,90,28,62,4.133333333333334,beat_bar
12484,14,86,26,60,4.285714285714286,beat_bar
12485,14,82,26,56,4.0,beat_bar
12486,18,112,34,78,4.333333333333333,beat_bar
12487,12,66,22,44,3.6666666666666665,beat_bar
12488,13,78,24,54,4.153846153846154,beat_bar
12489,14,80,26,54,3.857142857142857,beat_bar
12490,15,96,28,68,4.533333333333333,beat_bar
12508,15,88,28,60,4.0,beat_bar
12513,13,80,24,56,4.3076923076923075,beat_bar
12514,17,104,32,72,4.235294117647059,beat_bar
12518,12,70,22,48,4.0,beat_bar
12521,13,74,24,50,3.8461538461538463,beat_bar
12526,13,80,24,56,4.3076923076923075,beat_bar
12527,14,86,26,60,4.285714285714286,beat_bar
12530,10,58,18,40,4.0,beat_bar
12531,11,64,20,44,4.0,beat_bar
12532,12,70,22,48,4.0,beat_bar
12537,11,68,20,48,4.363636363636363,beat_bar
12551,19,120,36,84,4.421052631578948,beat_bar
12552,19,116,36,80,4.2105263157894735,beat_bar
12654,15,88,28,60,4.0,beat_bar
12690,18,114,34,80,4.444444444444445,beat_bar
12691,18,108,34,74,4.111111111111111,beat_bar
12692,16,98,30,68,4.25,beat_bar
12737,13,76,24,52,4.0,beat_bar
12985,15,86,28,58,3.8666666666666667,beat_bar
12986,10,52,18,34,3.4,beat_bar
13191,12,62,22,40,3.3333333333333335,beat_bar
13197,7,38,12,26,3.7142857142857144,beat_bar
13199,12,74,22,52,4.333333333333333,beat_bar
13201,12,64,22,42,3.5,beat_bar
13218,12,74,22,52,4.333333333333333,beat_bar
13220,16,86,30,56,3.5,beat_bar
13325,17,100,32,68,4.0,beat_bar
13328,14,82,26,56,4.0,beat_bar
13362,12,66,22,44,3.6666666666666665,beat_bar
13378,15,88,28,60,4.0,beat_bar
13474,13,84,24,60,4.615384615384615,beat_bar
13537,19,118,36,82,4.315789473684211,beat_bar
13538,17,110,32,78,4.588235294117647,beat_bar
13539,15,90,28,62,4.133333333333334,beat_bar
13540,15,86,28,58,3.8666666666666667,beat_bar
13556,21,122,40,82,3.9047619047619047,beat_bar
13561,13,76,24,52,4.0,beat_bar
13562,13,78,24,54,4.153846153846154,beat_bar
13566,11,60,20,40,3.6363636363636362,beat_bar
13571,9,54,16,38,4.222222222222222,beat_bar
13578,17,98,32,66,3.8823529411764706,beat_bar
13591,12,70,22,48,4.0,beat_bar
13596,18,106,34,72,4.0,beat_bar
13666,16,98,30,68,4.25,beat_bar
13668,13,80,24,56,4.3076923076923075,beat_bar
13670,12,72,22,50,4.166666666666667,beat_bar
13706,12,64,22,42,3.5,beat_bar
13707,16,98,30,68,4.25,beat_bar
13708,11,62,20,42,3.8181818181818183,beat_bar
13709,9,50,16,34,3.7777777777777777,beat_bar
13710,16,94,30,64,4.0,beat_bar
13711,15,90,28,62,4.133333333333334,beat_bar
13735,15,82,28,54,3.6,beat_bar
13747,21,126,40,86,4.095238095238095,beat_bar
13748,12,66,22,44,3.6666666666666665,beat_bar
13749,11,66,20,46,4.181818181818182,beat_bar
13767,12,74,22,52,4.333333333333333,beat_bar
13768,12,76,22,54,4.5,beat_bar
13804,13,82,24,58,4.461538461538462,beat_bar
13927,18,104,34,70,3.888888888888889,beat_bar
13928,11,62,20,42,3.8181818181818183,beat_bar
13929,13,80,24,56,4.3076923076923075,beat_bar
13930,16,102,30,72,4.5,beat_bar
14063,10,60,18,42,4.2,beat_bar
14208,11,62,20,42,3.8181818181818183,beat_bar
14315,19,116,36,80,4.2105263157894735,beat_bar
14316,19,116,36,80,4.2105263157894735,beat_bar
14317,20,116,38,78,3.9,beat_bar
14318,15,90,28,62,4.133333333333334,beat_bar
14319,13,84,24,60,4.615384615384615,beat_bar
14320,16,96,30,66,4.125,beat_bar
14344,24,152,46,106,4.416666666666667,beat_bar
14358,21,118,40,78,3.7142857142857144,beat_bar
14363,14,84,26,58,4.142857142857143,beat_bar
14365,14,84,26,58,4.142857142857143,beat_bar
14386,11,64,20,44,4.0,beat_bar
14391,12,68,22,46,3.8333333333333335,beat_bar
14538,13,74,24,50,3.8461538461538463,beat_bar
14539,12,68,22,46,3.8333333333333335,beat_bar
14541,14,82,26,56,4.0,beat_bar
14542,16,106,30,76,4.75,beat_bar
14568,18,102,34,68,3.7777777777777777,beat_bar
14569,10,56,18,38,3.8,beat_bar
14570,12,70,22,48,4.0,beat_bar
14571,14,76,26,50,3.5714285714285716,beat_bar
14572,21,124,40,84,4.0,beat_bar
14576,14,88,26,62,4.428571428571429,beat_bar
14577,22,134,42,92,4.181818181818182,beat_bar
14578,15,98,28,70,4.666666666666667,beat_bar
14579,16,88,30,58,3.625,beat_bar
14580,22,126,42,84,3.8181818181818183,beat_bar
14581,14,84,26,58,4.142857142857143,beat_bar
14583,15,90,28,62,4.133333333333334,beat_bar
14584,15,86,28,58,3.8666666666666667,beat_bar
14585,14,84,26,58,4.142857142857143,beat_bar
14586,12,64,22,42,3.5,beat_bar
14588,12,62,22,40,3.3333333333333335,beat_bar
14589,16,94,30,64,4.0,beat_bar
14590,20,118,38,80,4.0,beat_bar
14601,18,116,34,82,4.555555555555555,beat_bar
14602,19,108,36,72,3.789473684210526,beat_bar
14603,16,102,30,72,4.5,beat_bar
14604,21,130,40,90,4.285714285714286,beat_bar
14653,14,82,26,56,4.0,beat_bar
14661,10,58,18,40,4.0,beat_bar
14663,13,72,24,48,3.6923076923076925,beat_bar
14684,10,62,18,44,4.4,fixed_fallback
14690,14,88,26,62,4.428571428571429,beat_bar
14693,13,84,24,60,4.615384615384615,beat_bar
14733,13,76,24,52,4.0,beat_bar
14734,12,82,22,60,5.0,beat_bar
14735,14,84,26,58,4.142857142857143,beat_bar
14736,16,102,30,72,4.5,beat_bar
14737,15,92,28,64,4.266666666666667,beat_bar
14738,13,76,24,52,4.0,beat_bar
14739,8,46,14,32,4.0,beat_bar
14740,10,60,18,42,4.2,beat_bar
14741,9,50,16,34,3.7777777777777777,beat_bar
14742,16,102,30,72,4.5,beat_bar
14743,15,88,28,60,4.0,beat_bar
14744,11,64,20,44,4.0,beat_bar
14745,8,44,14,30,3.75,beat_bar
14809,12,68,22,46,3.8333333333333335,beat_bar
14869,15,84,28,56,3.7333333333333334,beat_bar
15094,13,82,24,58,4.461538461538462,beat_bar
15210,12,70,22,48,4.0,beat_bar
15464,13,82,24,58,4.461538461538462,beat_bar
15469,10,62,18,44,4.4,fixed_fallback
15471,14,80,26,54,3.857142857142857,beat_bar
15475,10,56,18,38,3.8,beat_bar
15476,12,76,22,54,4.5,beat_bar
15487,14,86,26,60,4.285714285714286,beat_bar
15488,19,130,36,94,4.947368421052632,beat_bar
15540,12,70,22,48,4.0,beat_bar
15541,13,76,24,52,4.0,beat_bar
15542,15,100,28,72,4.8,beat_bar
15543,9,52,16,36,4.0,beat_bar
15625,10,54,18,36,3.6,beat_bar
15769,22,124,42,82,3.727272727272727,beat_bar
15770,11,62,20,42,3.8181818181818183,beat_bar
15771,13,74,24,50,3.8461538461538463,beat_bar
15772,16,98,30,68,4.25,beat_bar
15773,15,84,28,56,3.7333333333333334,beat_bar
15880,17,106,32,74,4.352941176470588,beat_bar
16095,16,102,30,72,4.5,beat_bar
16155,14,86,26,60,4.285714285714286,beat_bar
16158,14,78,26,52,3.7142857142857144,beat_bar
16162,11,68,20,48,4.363636363636363,beat_bar
16163,17,106,32,74,4.352941176470588,beat_bar
16334,15,90,28,62,4.133333333333334,beat_bar
16337,13,80,24,56,4.3076923076923075,beat_bar
16338,17,96,32,64,3.764705882352941,beat_bar
16339,11,64,20,44,4.0,beat_bar
16340,20,116,38,78,3.9,beat_bar
16354,14,92,26,66,4.714285714285714,beat_bar
16743,17,96,32,64,3.764705882352941,beat_bar
16744,18,104,34,70,3.888888888888889,beat_bar
16745,17,108,32,76,4.470588235294118,beat_bar
16747,17,102,32,70,4.117647058823529,beat_bar
16819,12,74,22,52,4.333333333333333,beat_bar
16820,18,116,34,82,4.555555555555555,beat_bar
16821,19,116,36,80,4.2105263157894735,beat_bar
16822,17,102,32,70,4.117647058823529,beat_bar
16878,14,88,26,62,4.428571428571429,beat_bar
16879,10,58,18,40,4.0,beat_bar
16880,11,64,20,44,4.0,beat_bar
16895,18,106,34,72,4.0,beat_bar
16994,11,66,20,46,4.181818181818182,beat_bar
16995,15,94,28,66,4.4,beat_bar
16997,14,88,26,62,4.428571428571429,beat_bar
17132,12,74,22,52,4.333333333333333,beat_bar
17344,13,80,24,56,4.3076923076923075,beat_bar
17345,15,84,28,56,3.7333333333333334,beat_bar
17462,11,58,20,38,3.4545454545454546,beat_bar
17491,11,70,20,50,4.545454545454546,beat_bar
17496,19,112,36,76,4.0,beat_bar
17499,14,80,26,54,3.857142857142857,beat_bar
17500,11,60,20,40,3.6363636363636362,beat_bar
17573,19,126,36,90,4.7368421052631575,beat_bar
17588,15,90,28,62,4.133333333333334,beat_bar
17605,12,70,22,48,4.0,beat_bar
17606,13,72,24,48,3.6923076923076925,beat_bar
17607,11,66,20,46,4.181818181818182,beat_bar
17608,15,92,28,64,4.266666666666667,beat_bar
17609,12,74,22,52,4.333333333333333,beat_bar
17610,13,76,24,52,4.0,beat_bar
17611,18,102,34,68,3.7777777777777777,beat_bar
17631,18,108,34,74,4.111111111111111,beat_bar
17632,17,102,32,70,4.117647058823529,beat_bar
17633,20,122,38,84,4.2,beat_bar
17634,14,80,26,54,3.857142857142857,beat_bar
17635,19,120,36,84,4.421052631578948,beat_bar
17636,18,110,34,76,4.222222222222222,beat_bar
17637,19,112,36,76,4.0,beat_bar
17644,17,96,32,64,3.764705882352941,beat_bar
17735,10,62,18,44,4.4,fixed_fallback
17782,19,118,36,82,4.315789473684211,beat_bar
17884,17,112,32,80,4.705882352941177,beat_bar
17906,16,96,30,66,4.125,beat_bar
18031,12,72,22,50,4.166666666666667,beat_bar
18032,10,54,18,36,3.6,beat_bar
18033,12,70,22,48,4.0,beat_bar
18034,12,70,22,48,4.0,beat_bar
18037,19,116,36,80,4.2105263157894735,beat_bar
18038,21,130,40,90,4.285714285714286,beat_bar
18039,11,58,20,38,3.4545454545454546,beat_bar
18043,9,54,16,38,4.222222222222222,beat_bar
18044,14,82,26,56,4.0,beat_bar
18112,16,102,30,72,4.5,beat_bar
18124,15,84,28,56,3.7333333333333334,beat_bar
18144,17,96,32,64,3.764705882352941,beat_bar
18145,11,66,20,46,4.181818181818182,beat_bar
18146,18,108,34,74,4.111111111111111,beat_bar
18159,18,114,34,80,4.444444444444445,beat_bar
18197,14,84,26,58,4.142857142857143,beat_bar
18350,15,92,28,64,4.266666666666667,beat_bar
18607,18,104,34,70,3.888888888888889,beat_bar
18611,16,88,30,58,3.625,beat_bar
18876,15,80,28,52,3.466666666666667,beat_bar
18877,11,66,20,46,4.181818181818182,beat_bar
18887,16,98,30,68,4.25,beat_bar
19073,15,86,28,58,3.8666666666666667,beat_bar
19074,17,96,32,64,3.764705882352941,beat_bar
19179,15,80,28,52,3.466666666666667,beat_bar
19184,14,86,26,60,4.285714285714286,beat_bar
19187,18,104,34,70,3.888888888888889,beat_bar
19192,12,66,22,44,3.6666666666666665,beat_bar
19412,17,102,32,70,4.117647058823529,beat_bar
19413,12,68,22,46,3.8333333333333335,beat_bar
19415,12,72,22,50,4.166666666666667,beat_bar
19416,10,62,18,44,4.4,beat_bar
19417,12,72,22,50,4.166666666666667,beat_bar
19418,14,84,26,58,4.142857142857143,beat_bar
19420,19,108,36,72,3.789473684210526,beat_bar
19422,10,58,18,40,4.0,beat_bar
19423,15,88,28,60,4.0,beat_bar
19425,15,78,28,50,3.3333333333333335,beat_bar
19438,11,62,20,42,3.8181818181818183,beat_bar
19439,11,64,20,44,4.0,beat_bar
19441,16,102,30,72,4.5,beat_bar
19442,16,104,30,74,4.625,beat_bar
19459,15,90,28,62,4.133333333333334,beat_bar
19673,15,86,28,58,3.8666666666666667,beat_bar
19674,13,84,24,60,4.615384615384615,beat_bar
19685,22,130,42,88,4.0,beat_bar
19689,13,74,24,50,3.8461538461538463,beat_bar
19707,23,146,44,102,4.434782608695652,beat_bar
19708,22,146,42,104,4.7272727272727275,beat_bar
19729,10,58,18,40,4.0,fixed_fallback
19758,12,66,22,44,3.6666666666666665,beat_bar
19759,12,74,22,52,4.333333333333333,beat_bar
19760,15,92,28,64,4.266666666666667,beat_bar
19889,18,106,34,72,4.0,beat_bar
19890,16,100,30,70,4.375,beat_bar
19891,19,122,36,86,4.526315789473684,beat_bar
20050,19,112,36,76,4.0,beat_bar
20296,16,102,30,72,4.5,beat_bar
20361,18,110,34,76,4.222222222222222,beat_bar
20362,16,96,30,66,4.125,beat_bar
20364,12,70,22,48,4.0,beat_bar
20365,10,56,18,38,3.8,beat_bar
20366,12,72,22,50,4.166666666666667,beat_bar
20369,14,86,26,60,4.285714285714286,beat_bar
20372,16,104,30,74,4.625,beat_bar
20373,11,64,20,44,4.0,beat_bar
20374,12,76,22,54,4.5,beat_bar
20375,14,88,26,62,4.428571428571429,beat_bar
20376,14,88,26,62,4.428571428571429,beat_bar
20424,18,116,34,82,4.555555555555555,beat_bar
20432,14,82,26,56,4.0,beat_bar
20469,21,122,40,82,3.9047619047619047,beat_bar
20667,18,116,34,82,4.555555555555555,beat_bar
20704,16,80,30,50,3.125,beat_bar
20818,17,102,32,70,4.117647058823529,beat_bar
21058,10,60,18,42,4.2,fixed_fallback
21085,17,100,32,68,4.0,beat_bar
21087,8,42,14,28,3.5,beat_bar
21167,15,88,28,60,4.0,beat_bar
21228,12,66,22,44,3.6666666666666665,beat_bar
21231,16,90,30,60,3.75,beat_bar
21232,20,124,38,86,4.3,beat_bar
21400,18,108,34,74,4.111111111111111,beat_bar
21401,16,90,30,60,3.75,beat_bar
21402,17,102,32,70,4.117647058823529,beat_bar
21403,15,88,28,60,4.0,beat_bar
21404,15,88,28,60,4.0,beat_bar
21409,16,94,30,64,4.0,beat_bar
21422,14,78,26,52,3.7142857142857144,beat_bar
21565,17,106,32,74,4.352941176470588,beat_bar
21587,14,84,26,58,4.142857142857143,beat_bar
21657,19,112,36,76,4.0,beat_bar
21672,16,98,30,68,4.25,beat_bar
21676,19,116,36,80,4.2105263157894735,beat_bar
21677,16,94,30,64,4.0,beat_bar
21707,13,74,24,50,3.8461538461538463,beat_bar
21774,11,62,20,42,3.8181818181818183,beat_bar
21842,10,54,18,36,3.6,fixed_fallback
21859,17,102,32,70,4.117647058823529,beat_bar
21860,14,82,26,56,4.0,beat_bar
21891,15,84,28,56,3.7333333333333334,beat_bar
21895,17,110,32,78,4.588235294117647,beat_bar
21995,10,60,18,42,4.2,beat_bar
21996,13,88,24,64,4.923076923076923,beat_bar
21997,18,106,34,72,4.0,beat_bar
21998,21,130,40,90,4.285714285714286,beat_bar
21999,23,142,44,98,4.260869565217392,beat_bar
22000,17,100,32,68,4.0,beat_bar
22001,13,80,24,56,4.3076923076923075,beat_bar
22088,20,124,38,86,4.3,beat_bar
22091,12,68,22,46,3.8333333333333335,beat_bar
22093,18,112,34,78,4.333333333333333,beat_bar
22094,20,120,38,82,4.1,beat_bar
22095,21,116,40,76,3.619047619047619,beat_bar
22097,9,54,16,38,4.222222222222222,beat_bar
22150,9,52,16,36,4.0,beat_bar
22295,12,76,22,54,4.5,beat_bar
22296,22,134,42,92,4.181818181818182,beat_bar
22315,12,72,22,50,4.166666666666667,beat_bar
22348,14,88,26,62,4.428571428571429,beat_bar
22472,11,58,20,38,3.4545454545454546,beat_bar
22473,11,60,20,40,3.6363636363636362,beat_bar
22474,12,72,22,50,4.166666666666667,beat_bar
22475,13,82,24,58,4.461538461538462,beat_bar
22476,19,108,36,72,3.789473684210526,beat_bar
22477,11,64,20,44,4.0,beat_bar
22478,16,96,30,66,4.125,beat_bar
22479,14,82,26,56,4.0,beat_bar
22480,14,82,26,56,4.0,beat_bar
22481,15,86,28,58,3.8666666666666667,beat_bar
23010,12,70,22,48,4.0,beat_bar
23013,14,82,26,56,4.0,beat_bar
23014,13,74,24,50,3.8461538461538463,beat_bar
23015,22,134,42,92,4.181818181818182,beat_bar
23016,12,66,22,44,3.6666666666666665,beat_bar
23037,10,56,18,38,3.8,beat_bar
23039,12,66,22,44,3.6666666666666665,beat_bar
23041,15,90,28,62,4.133333333333334,beat_bar
23063,19,114,36,78,4.105263157894737,beat_bar
23155,12,70,22,48,4.0,beat_bar
23156,21,126,40,86,4.095238095238095,beat_bar
23172,18,106,34,72,4.0,beat_bar
23329,18,114,34,80,4.444444444444445,beat_bar
23353,14,84,26,58,4.142857142857143,beat_bar
23355,13,76,24,52,4.0,beat_bar
23371,18,104,34,70,3.888888888888889,beat_bar
23372,15,82,28,54,3.6,beat_bar
23505,15,90,28,62,4.133333333333334,beat_bar
23862,13,82,24,58,4.461538461538462,beat_bar
24216,10,50,18,32,3.2,fixed_fallback
24217,7,36,12,24,3.4285714285714284,beat_bar
24218,10,56,18,38,3.8,fixed_fallback
24362,18,106,34,72,4.0,beat_bar
24363,18,112,34,78,4.333333333333333,beat_bar
24364,11,62,20,42,3.8181818181818183,beat_bar
24365,22,136,42,94,4.2727272727272725,beat_bar
24366,15,90,28,62,4.133333333333334,beat_bar
24367,10,56,18,38,3.8,beat_bar
24368,13,80,24,56,4.3076923076923075,beat_bar
24369,13,82,24,58,4.461538461538462,beat_bar
24370,20,118,38,80,4.0,beat_bar
24371,12,74,22,52,4.333333333333333,beat_bar
24418,11,62,20,42,3.8181818181818183,beat_bar
24420,11,62,20,42,3.8181818181818183,beat_bar
24421,16,94,30,64,4.0,beat_bar
24422,11,64,20,44,4.0,beat_bar
24423,12,68,22,46,3.8333333333333335,beat_bar
24424,19,112,36,76,4.0,beat_bar
24425,12,66,22,44,3.6666666666666665,beat_bar
24426,21,126,40,86,4.095238095238095,beat_bar
24427,18,108,34,74,4.111111111111111,beat_bar
24428,22,132,42,90,4.090909090909091,beat_bar
24429,18,118,34,84,4.666666666666667,beat_bar
24430,9,46,16,30,3.3333333333333335,beat_bar
24431,19,112,36,76,4.0,beat_bar
24432,18,104,34,70,3.888888888888889,beat_bar
24512,18,112,34,78,4.333333333333333,beat_bar
24515,13,80,24,56,4.3076923076923075,beat_bar
24521,11,62,20,42,3.8181818181818183,beat_bar
24524,16,90,30,60,3.75,beat_bar
24698,16,102,30,72,4.5,beat_bar
24699,13,80,24,56,4.3076923076923075,beat_bar
24700,20,122,38,84,4.2,beat_bar
24701,14,78,26,52,3.7142857142857144,beat_bar
24702,13,80,24,56,4.3076923076923075,beat_bar
24717,20,118,38,80,4.0,beat_bar
24720,17,110,32,78,4.588235294117647,beat_bar
24739,14,76,26,50,3.5714285714285716,beat_bar
24741,18,108,34,74,4.111111111111111,beat_bar
24742,10,62,18,44,4.4,beat_bar
24745,16,102,30,72,4.5,beat_bar
24746,14,94,26,68,4.857142857142857,beat_bar
24747,18,106,34,72,4.0,beat_bar
24748,15,88,28,60,4.0,beat_bar
24749,20,130,38,92,4.6,beat_bar
24842,10,56,18,38,3.8,beat_bar
24898,13,78,24,54,4.153846153846154,beat_bar
24899,16,104,30,74,4.625,beat_bar
24901,14,92,26,66,4.714285714285714,beat_bar
24912,16,96,30,66,4.125,beat_bar
24915,15,90,28,62,4.133333333333334,beat_bar
24917,15,98,28,70,4.666666666666667,beat_bar
24963,19,104,36,68,3.5789473684210527,beat_bar
24975,17,108,32,76,4.470588235294118,beat_bar
24983,17,100,32,68,4.0,beat_bar
25028,13,82,24,58,4.461538461538462,beat_bar
25029,14,86,26,60,4.285714285714286,beat_bar
25030,12,76,22,54,4.5,beat_bar
25031,21,128,40,88,4.190476190476191,beat_bar
25032,14,84,26,58,4.142857142857143,beat_bar
25033,20,118,38,80,4.0,beat_bar
25055,7,38,12,26,3.7142857142857144,beat_bar
25063,16,98,30,68,4.25,beat_bar
25066,16,98,30,68,4.25,beat_bar
25104,9,52,16,36,4.0,beat_bar
25124,14,82,26,56,4.0,beat_bar
25215,18,110,34,76,4.222222222222222,beat_bar
25216,18,100,34,66,3.6666666666666665,beat_bar
25227,15,90,28,62,4.133333333333334,beat_bar
25232,14,80,26,54,3.857142857142857,beat_bar
25233,18,110,34,76,4.222222222222222,beat_bar
25234,16,96,30,66,4.125,beat_bar
25235,15,88,28,60,4.0,beat_bar
25324,13,70,24,46,3.5384615384615383,beat_bar
25378,16,96,30,66,4.125,beat_bar
25601,18,106,34,72,4.0,beat_bar
25603,13,76,24,52,4.0,beat_bar
25605,20,128,38,90,4.5,beat_bar
25606,17,100,32,68,4.0,beat_bar
25608,12,70,22,48,4.0,beat_bar
25609,15,80,28,52,3.466666666666667,beat_bar
25668,11,62,20,42,3.8181818181818183,beat_bar
25669,8,46,14,32,4.0,beat_bar
25670,8,46,14,32,4.0,beat_bar
25795,19,116,36,80,4.2105263157894735,beat_bar
25796,17,104,32,72,4.235294117647059,beat_bar
25797,19,110,36,74,3.8947368421052633,beat_bar
25802,22,132,42,90,4.090909090909091,beat_bar
25804,17,98,32,66,3.8823529411764706,beat_bar
26007,12,72,22,50,4.166666666666667,beat_bar
26008,12,68,22,46,3.8333333333333335,beat_bar
26010,23,140,44,96,4.173913043478261,beat_bar
26011,12,72,22,50,4.166666666666667,beat_bar
26012,12,74,22,52,4.333333333333333,beat_bar
26013,11,66,20,46,4.181818181818182,beat_bar
26014,12,76,22,54,4.5,beat_bar
26016,12,70,22,48,4.0,beat_bar
26017,21,134,40,94,4.476190476190476,beat_bar
26020,12,64,22,42,3.5,beat_bar
26021,16,100,30,70,4.375,beat_bar
26022,12,72,22,50,4.166666666666667,beat_bar
26025,12,66,22,44,3.6666666666666665,beat_bar
26026,20,134,38,96,4.8,beat_bar
26034,12,62,22,40,3.3333333333333335,beat_bar
26035,11,60,20,40,3.6363636363636362,beat_bar
26036,14,86,26,60,4.285714285714286,beat_bar
26169,10,60,18,42,4.2,beat_bar
26174,10,60,18,42,4.2,beat_bar
26298,10,60,18,42,4.2,beat_bar
26301,7,38,12,26,3.7142857142857144,beat_bar
26302,18,110,34,76,4.222222222222222,beat_bar
26307,10,58,18,40,4.0,beat_bar
26322,20,118,38,80,4.0,beat_bar
26464,15,86,28,58,3.8666666666666667,beat_bar
26465,10,62,18,44,4.4,beat_bar
26466,12,72,22,50,4.166666666666667,beat_bar
26583,17,104,32,72,4.235294117647059,beat_bar
26600,22,146,42,104,4.7272727272727275,beat_bar
26605,10,62,18,44,4.4,fixed_fallback
26629,16,86,30,56,3.5,beat_bar
26638,15,98,28,70,4.666666666666667,beat_bar
26639,15,92,28,64,4.266666666666667,beat_bar
26640,14,76,26,50,3.5714285714285716,beat_bar
26641,15,92,28,64,4.266666666666667,beat_bar
26642,13,74,24,50,3.8461538461538463,beat_bar
26643,13,80,24,56,4.3076923076923075,beat_bar
26651,15,82,28,54,3.6,beat_bar
26652,10,56,18,38,3.8,beat_bar
26653,16,94,30,64,4.0,beat_bar
26654,11,70,20,50,4.545454545454546,beat_bar
26655,16,96,30,66,4.125,beat_bar
26656,11,66,20,46,4.181818181818182,beat_bar
26657,15,98,28,70,4.666666666666667,beat_bar
26658,10,56,18,38,3.8,beat_bar
26659,20,116,38,78,3.9,beat_bar
26674,11,70,20,50,4.545454545454546,beat_bar
26681,18,104,34,70,3.888888888888889,beat_bar
26754,17,104,32,72,4.235294117647059,beat_bar
26765,13,70,24,46,3.5384615384615383,beat_bar
26859,13,70,24,46,3.5384615384615383,beat_bar
26861,14,78,26,52,3.7142857142857144,beat_bar
26902,23,148,44,104,4.521739130434782,beat_bar
26904,15,88,28,60,4.0,beat_bar
26905,14,84,26,58,4.142857142857143,beat_bar
26906,16,98,30,68,4.25,beat_bar
27164,17,108,32,76,4.470588235294118,beat_bar
27177,13,70,24,46,3.5384615384615383,beat_bar
27194,13,80,24,56,4.3076923076923075,beat_bar
27195,13,76,24,52,4.0,beat_bar
27197,16,94,30,64,4.0,beat_bar
27198,13,80,24,56,4.3076923076923075,beat_bar
27258,19,120,36,84,4.421052631578948,beat_bar
27406,16,94,30,64,4.0,beat_bar
27454,16,98,30,68,4.25,beat_bar
27455,14,90,26,64,4.571428571428571,beat_bar
27456,14,80,26,54,3.857142857142857,beat_bar
27547,22,144,42,102,4.636363636363637,beat_bar
27548,14,78,26,52,3.7142857142857144,beat_bar
27549,11,64,20,44,4.0,beat_bar
27550,14,92,26,66,4.714285714285714,beat_bar
27551,10,58,18,40,4.0,beat_bar
